台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
200680309	200680311	1	2					
200680310	200680311	1	2					
200680311	200680312		1	1567				
200680312	200680313		1	1567				
200680313	200680314		1	1567				
200680314	200680315		1	1567				
200680315	200680316		1	1567				
200680316	200680317		1	1567				
200680317	200680318		1	1567				
200680318			1	1567				
200680401	200680402		1	1429				
200680402	200680403		1	1429				
200680403	200680404		1	1429				
200680404	200680405		1	1429				
200680405			1	1429				
200680501	200680502,200680506		1	1429				
200680502	200680503	1	2					
200680503	200680504		1	1429				
200680504	200680505		1	1429				
200680505			1	1429				
200680506	200680507	1	2					
200680507	200680508		1	1429				
200680508	200680509		1	1429				
200680509	200680510		1	1429				
200680510			1	1429				
200680601	200680602		1	1567				
200680602	200680603	1	2					
200680603			1	1567				
200690101	200690102		1	1425				
200690102	200690103	1	2					
200690103	200690104		1	1425				
200690104	200690105		1	1425				
200690105	200690106		1	1425				
200690106	200690107,200690111		1	1425				
200690107	200690108	1	2					
200690108	200690109		1	1425				
200690109	200690110		1	1425				
200690110	200690114		1	1425				
200690111	200690112	1	2					
200690112	200690113		1	1425				
200690113	200690114		1	1425				
200690114	200690115		1	1425				
200690115	200690116		1	1425				
200690116	200690117		1	1425				
200690117	200690118		1	1425				
200690118	200690119		1	1425				
200690119	200690120,200690121		1	1425				
200690120	200690122	1	2					
200690121	200690122	1	2					
200690122	200690123		1	1425				
200690123	200690124		1	1425				
200690124			1	1425				
200690201	200690202		1	1425				
200690202	200690203	1	2					
200690203	200690204		1	1425				
200690204	200690205		1	1425				
200690301	200690302		1	1425				
200690302	200690303	1	2					
200690303	200690304		1	1425				
200690304	200690305		1	1425				
200690305	200690306		1	1425				
200690306	200690307,200690311		1	1425				
200690307	200690308	1	2					
200690308	200690309		1	1425				
200690309	200690310		1	1425				
200690310	200690314		1	1425				
200690311	200690312	1	2					
200690312	200690313		1	1425				
200690313	200690314		1	1425				
200690314	200690315		1	1425				
200690315	200690316		1	1425				
200690316	200690317		1	1425				
200690317	200690318		1	1425				
200690318	200690319		1	1425				
200690319	200690320,200690321		1	1425				
200690320	200690322	1	2					
200690321	200690322	1	2					
200690322	200690323		1	1425				
200690323	200690324		1	1425				
200690324	200690325		1	1425				
200690325	200690326		1	1425				
200690326			1	1425				
200690401	200690402		1	1425				
200690402	200690403	1	2					
200690403	200690404		1	1425				
200690404	200690405	1	2					
200690405	200690406		1	1425				
200690406	200690407		1	1425				
200690407	200690408		1	1425				
200690408	200690409		1	1425				
200690409			1	1425				
200699902	200699903		1	1005				
200699903	200699905		1	1005				
200699904			1	1425				
200699905			1	1005				
200699911			1	1005				
200699912	200699916		1	1005				
200699913	200699915		1	1005				
200699914			1	1005				
200699915			1	1005				
200699916			1	1005				
200699920			1	1005				
200700101	200700102		1	1425				
200700102	200700103	1	2					
200700103	200700104		1	1425				
200700104	200700105		1	1425				
200700105			1	1425				
200700201	200700202		1	1425				
200700202	200700203	1	2					
200700203	200700204		1	1425				
200700204	200700205	1	2					
200700205	200700206		1	1425				
200700206	200700207		1	1425				
200700207	200700208		1	1425				
200700208	200700209		1	1425				
200700209			1	1425				
200700301	200700302		1	1425				
200700302	200700303	1	2					
200700303	200700304		1	1425				
200700304	200700305		1	1425				
200700305	200700306		1	1425				
200700306			1	1425				
200700401	200700402		1	1425				
200700402	200700403	1	2					
200700403	200700404		1	1425				
200700404	200700405		1	1425				
200700405			1	1425				
200700501	200700502		1	1425				
200700502	200700503		1	1425				
200700503	200700504		1	1425				
200700504	200700505,200700507		1	1425				
200700505	200700506	1	2					
200700506			1	1425				
200700507	200700508	1	2					
200700508	200700509		1	1425				
200700509			1	1425				
200701001	200701002		1	1005				
200701002	200709910		1	1005				
200709901			1	1005				
200709902	200709906		1	1005				
200709903			1	1005				
200709904	200709907		1	1005				
200709906	200709908		1	1005				
200709907			1	1005				
200709908			1	1005				
200709909			1	1005				
200709910			1	1005				
200709911	200709912		1	1005				
200709912			1	1005				
200709913	200709914		1	1005				
200709914	200709915		1	1005				
200709915	200709916		1	1005				
200709916			1	1005				
200710101	200710102		1	1425				
200710102	200710103	1	2					
200710103	200710104		1	1425				
200710104	200710105		1	1425				
200710105			1	1425				
200710201	200710202		1	1425				
200710202	200710203	1	2					
200710203	200710204		1	1425				
200710204	200710205	1	2					
200710205	200710206		1	1425				
200710206	200710207		1	1425				
200710207	200710208		1	1425				
200710208	200710209		1	1425				
200710209			1	1425				
200710301	200710302		1	1425				
200710302	200710303	1	2					
200710303	200710304		1	1425				
200710304	200710305		1	1425				
200710305	200710306		1	1425				
200710306			1	1425				
200710401	200710402		1	1425				
200710402	200710403		1	1425				
200710403	200710404		1	1425				
200710404	200710405,200710407		1	1425				
200710405	200710406	1	2					
200710406			1	1425				
200710407	200710408	1	2					
200710408	200710409		1	1425				
200710409			1	1425				
200720101	200720102		1	1425				
200720102	200720103	1	2					
200720103	200720104		1	1425				
200720104	200720105		1	1425				
200720105			1	1425				
200720201	200720202		1	1425				
200720202	200720203	1	2					
200720203	200720204		1	1425				
200720204	200720205	1	2					
200720205	200720206		1	1425				
200720206	200720207		1	1425				
200720207	200720208		1	1425				
200720208	200720209		1	1425				
200720209			1	1425				
200720301	200720302		1	1425				
200720302	200720303	1	2					
200720303	200720304		1	1425				
200720304	200720305		1	1425				
200720305	200720306		1	1425				
200720306			1	1425				
200720401	200720402		1	1425				
200720402	200720403		1	1425				
200720403	200720404		1	1425				
200720404	200720405,200720407		1	1425				
200720405	200720406	1	2					
200720406			1	1425				
200720407	200720408	1	2					
200720408	200720409		1	1425				
200720409			1	1425				
200730101	200730102		1	1671				
200730102	200730103	1	2					
200730103	200730104		1	1671				
200730104	200730105		1	1671				
200730105	200730106		1	1671				
200730106	200730107		1	1671				
200730107	200730108		1	1671				
200730108	200730109		1	1671				
200730109	200730110		1	1671				
200730110	200730111		1	1671				
200730111	200730112,200730114		1	1671				
200730112	200730113	1	2					
200730113	200730117		1	1671				
200730114	200730115	1	2					
200730115	200730116		1	1671				
200730116	200730117		1	1671				
200730117	200730118		1	1671				
200730118			1	1671				
200730201	200730202		1	1671				
200730202	200730203	1	2					
200730203	200730204		1	1671				
200730204	200730205		1	1671				
200730205	200730206		1	1671				
200730206			1	1671				
200730301	200730302		1	20209				
200730302	200730303		1	20209				
200730303	200730303	1	2					
200730401	200730402		1	20210				
200730402	200730403		1	20210				
200730403	200730403	1	2					
200730501	200730502		1	20211				
200730502	200730503		1	20211				
200730503	200730503	1	2					
200731301	200731302		1	20209				
200731302			1	20209				
200731401	200731402		1	20210				
200731402			1	20210				
200731501	200731502		1	20211				
200731502			1	20211				
200731601	200731602		1	1671				
200731602			1	1671				
200737701			1	1005				
200739101	200739102		1	20209				
200739102			1	20209				
200739201	200739202		1	20210				
200739202			1	20210				
200739301	200739302		1	20211				
200739302			1	20211				
201040101	201040102		1	1596				
201040102	201040103		1	1595				
201040103	201040104	1	2					
201040104	201040105		1	1596				
201040105	201040106		1	1595				
201040106	201040107		1	1596				
201040107	201040108		1	1595				
201040108	201040109		1	1596				
201040109	201040110,201040112		1	1595				
201040110	201040111		2					
201040111			1	1596				
201040112	201040113		2					
201040113	201040114		1	1595				
201040114			1	1595				
201040201	201040202		1	1596				
201040202	201040203		1	1595				
201040203	201040204	1	2					
201040204	201040205		1	1596				
201040205	201040206		1	1595				
201040206	201040207		1	1596				
201040207	201040208		1	1595				
201040208			1	1596				
201040301	201040302		1	1596				
201040302	201040303		1	1595				
201040303	201040304	1	2					
201040304	201040305		1	1596				
201040305	201040306		1	1595				
201040306	201040307	1	2					
201040307	201040308		1	1596				
201040308	201040309		1	1595				
201040309	201040310		1	1596				
201040310			1	1595				
201040401	201040402		1	1005				
201040402	201040403		1	1005				
201040403	201040404		1	1005				
201040404			1	1005				
201040501	201040502		1	1596				
201040502	201040503		1	1595				
201040503			1	1596				
201040601	201040602		1	1596				
201040602	201040603		1	1595				
201040603			1	1596				
205110101	205110102		1	1408				
205110102	205110103	1	2					
205110103	205110104		1	1408				
205110104	205110105		1	1408				
205110105	205110106		1	1408				
205110106	205110107		1	1408				
205110107	205110108,205110112,205110116		1	1408				
205110108	205110109		2					
205110109	205110110		1	1408				
205110110	205110111		1	1408				
205110111			1	1408				
205110112	205110113		2					
205110113	205110114		1	1408				
205110114	205110115		1	1408				
205110115			1	1408				
205110116	205110117		2					
205110117	205110118		1	1408				
205110118	205110119		1	1408				
205110119	205110120		1	1408				
205110120			1	1408				
205110201	205110202		1	1408				
205110202	205110203	1	2					
205110203			1	1408				
205110301	205110302		1	1408				
205110302	205110303	1	2					
205110303			1	1408				
205110401	205110402		1	1408				
205110402	205110403	1	2					
205110403	205110404		1	1408				
205110404	205110405		1	1408				
205110405	205110406		1	1408				
205110406	205110407		1	1408				
205110407			1	1408				
205120101	205120102		1	1408				
205120102	205120103	1	2					
205120103	205120104		1	1408				
205120104	205120105		1	1408				
205120105	205120106		1	1408				
205120106	205120107,205120112,205120117		1	1408				
205120107	205120108		2					
205120108	205120109		1	1408				
205120109	205120110		1	1408				
205120110	205120111		1	1408				
205120111			1	1408				
205120112	205120113		2					
205120113	205120114		1	1408				
205120114	205120115		1	1408				
205120115	205120116		1	1408				
205120116			1	1408				
205120117	205120118		2					
205120118	205120119		1	1408				
205120119	205120120		1	1408				
205120120	205120121		1	1408				
205120121			1	1408				
205120201	205120202		1	1408				
205120202	205120203	1	2					
205120203			1	1408				
205120301	205120302		1	1408				
205120302	205120303	1	2					
205120303	205120304		1	1408				
205120304	205120305		1	1408				
205120305	205120306		1	1408				
205120306	205120307		1	1408				
205120307	205120308		1	1408				
205120308	205120309	1	2					
205120309	205120310		1	1408				
205120310			1	1408				
205130101	205130102		1	1408				
205130102	205130103	1	2					
205130103	205130104		1	1408				
205130104	205130105		1	1408				
205130105	205130106,205130111,205130115		1	1408				
205130106	205130107		2					
205130107	205130108		1	1408				
205130108	205130109		1	1408				
205130109	205130110		1	1408				
205130110			1	1408				
205130111	205130112		2					
205130112	205130113		1	1408				
205130113	205130114		1	1408				
205130114			1	1408				
205130115	205130116		2					
205130116	205130117		1	1408				
205130117	205130118		1	1408				
205130118	205130119		1	1408				
205130119			1	1408				
205130201	205130202		1	1408				
205130202	205130203	1	2					
205130203			1	1408				
205130301	205130302		1	1408				
205130302	205130303	1	2					
205130303	205130304		1	1408				
205130304	205130305		1	1408				
205130305	205130306		1	1408				
205130306	205130307		1	1408				
205130307	205130308	1	2					
205130308	205130309		1	1408				
205130309			1	1408				
205140101	205140102		1	1408				
205140102	205140103	1	2					
205140103	205140104		1	1408				
205140104	205140105		1	1408				
205140105	205140106		1	1408				
205140106	205140107,205140110,205140113		1	1408				
205140107	205140108		2					
205140108	205140109		1	1408				
205140109	205140116		1	1408				
205140110	205140111		2					
205140111	205140112		1	1408				
205140112	205140116		1	1408				
