ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	基础生命值	基础攻击力	基础防御力	暴击率	暴击抗性	暴击伤害	火元素抗性	草元素抗性	水元素抗性	电元素抗性	风元素抗性	冰元素抗性	岩元素抗性	火元素伤害加成	草元素伤害加成	水元素伤害加成	电元素伤害加成	风元素伤害加成	冰元素伤害加成	岩元素伤害加成	[属性成长]1类型	[属性成长]1曲线	[属性成长]2类型	[属性成长]2曲线	[属性成长]3类型	[属性成长]3曲线	元素精通	物理抗性	物理伤害加成	类型	描述	安全等级	服务器脚本	战斗Config	精英词缀	AI	是否AI校验	装备1	装备2	会游泳	[掉落]1ID	[掉落]1血量百分比	[掉落]2ID	[掉落]2血量百分比	[掉落]3ID	[掉落]3血量百分比	击杀掉落ID	全地图奖励	视距等级	是否离线重置	不在指定天气下出生	特性组ID	联机动态属性ID	外观	生物大类ID	安全检测	战斗音乐	entityBudget档位
21020602	冰盾丘丘暴徒（塔防）	ART/Char/Monster/Monster_Brute_Ice_Shield/Monster_Brute_Ice_Shield	ART/Char/Monster/Monster_Brute_Ice_Shield/Monster_Brute_Ice_Shield_Remote	ART/Char/Monster/Monster_Brute_Ice_Shield/Monster_Brute_Ice_Shield	ART/Char/Monster/Monster_Brute_Ice_Shield/Monster_Brute_Ice_Shield_Remote	4001	40.752	30.144	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.3	0	1	冰盾	1		ConfigMonster_Brute_Ice_Shield	1014,4001,4122	scout01			50004054										1	1		21020101	102		10206		2	0
20010302	风史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Wind_02/Monster_Slime_Wind_02	ART/Char/Monster/Monster_Slime_Wind_02/Monster_Slime_Wind_02_Remote	ART/Char/Monster/Monster_Slime_Wind_02/Monster_Slime_Wind_02	ART/Char/Monster/Monster_Slime_Wind_02/Monster_Slime_Wind_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Wind_02	4001,4122	assist01													1			20010301	102		00103		1	0
20010402	大型风史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Wind_03/Monster_Slime_Wind_03	ART/Char/Monster/Monster_Slime_Wind_03/Monster_Slime_Wind_03_Remote	ART/Char/Monster/Monster_Slime_Wind_03/Monster_Slime_Wind_03	ART/Char/Monster/Monster_Slime_Wind_03/Monster_Slime_Wind_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Wind_03	4001,4122	assist01													1			20010401	102		00104		1	0
20010502	雷史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02_Remote	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Electric_02	2002,4001,4122	assist01													1			20010501	102		00105		1	0
20010602	大型雷史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03_Remote	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Electric_03	2002,4001,4122	assist01													1			20010601	102		00106		1	0
20010703	变异雷史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive_Remote	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	正电	0		ConfigMonster_Slime_Electric_03_Positive	2002,4001,4122	assist01													1			20010701	102		00107		1	0
20010803	冰史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02_Remote	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Ice_02	2003,4001,4122	assist01													1			20010801	102		00108		1	0
20010903	大型冰史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Ice_03	2003,4001,4122	assist01													1			20010901	102		00109		1	0
20011002	水史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Water_02/Monster_Slime_Water_02	ART/Char/Monster/Monster_Slime_Water_02/Monster_Slime_Water_02_Remote	ART/Char/Monster/Monster_Slime_Water_02/Monster_Slime_Water_02	ART/Char/Monster/Monster_Slime_Water_02/Monster_Slime_Water_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Water_02	4001,4122	assist01													1			20011001	102		00110		1	0
20011102	大型水史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03_Remote	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Water_03	4001,4122	assist01													1			20011101	102		00111		1	0
21010302	木盾丘丘人（塔防）	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01_Remote	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01_Remote	4001	13.584	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	木盾	0		ConfigMonster_Hili_None_01	4001,4122	sentry02		50004001	50004002										1			21010301	102		10103		1	0
21010702	冲锋丘丘人（塔防）	ART/Char/Monster/Monster_Hili_Fire_01/Monster_Hili_Fire_01	ART/Char/Monster/Monster_Hili_Fire_01/Monster_Hili_Fire_01_Remote	ART/Char/Monster/Monster_Hili_Fire_01/Monster_Hili_Fire_01	ART/Char/Monster/Monster_Hili_Fire_01/Monster_Hili_Fire_01_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Hili_Fire_Rush	2001,4001,4122	scout01		50004020											1			21010701	102		10107		1	0
21011202	岩盾丘丘人（塔防）	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01_Remote	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01	ART/Char/Monster/Monster_Hili_None_01/Monster_Hili_None_01_Remote	4001	13.584	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	岩盾	0		ConfigMonster_Hili_None_01	4001,4122	sentry02		50004024	50004023										1			21010301	102		10112		1	0
21011402	冰盾丘丘人（塔防）	ART/Char/Monster/Monster_Hili_Ice_02/Monster_Hili_Ice_02	ART/Char/Monster/Monster_Hili_Ice_02/Monster_Hili_Ice_02_Remote	ART/Char/Monster/Monster_Hili_Ice_02/Monster_Hili_Ice_02	ART/Char/Monster/Monster_Hili_Ice_02/Monster_Hili_Ice_02_Remote	4001	13.584	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	冰盾	0		ConfigMonster_Hili_None_01	4001,4122	sentry02		50004057	50004055										1			21010301	102		10114		1	0
20011203	火史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02_Remote	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Fire_02	4001,4122	assist01													1			20011201	102		00112		1	0
20011302	大型火史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03_Remote	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Fire_03	4001,4122	assist01													1			20011301	102		00113		1	0
20011402	岩史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Rock_02/Monster_Slime_Rock_02	ART/Char/Monster/Monster_Slime_Rock_02/Monster_Slime_Rock_02_Remote	ART/Char/Monster/Monster_Slime_Rock_02/Monster_Slime_Rock_02	ART/Char/Monster/Monster_Slime_Rock_02/Monster_Slime_Rock_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Rock_02	1014,4001,4122	assist01													1			20011401	102		00114		1	0
20011503	大型岩史莱姆（塔防）	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03_Remote	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Rock_03	4001,4122	assist01													1			20011501	102		00115		1	0
22010105	火深渊法师（塔防）	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Abyss_Fire_01	1014,2001,4001,4122	scout01		50004006											1	1		22010101	102		20101		2	0
22010205	冰深渊法师（塔防）	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Abyss_Ice_01	1014,2003,4001,4122	scout01		50004007											1	1		22010201	102		20102		2	0
22010305	水深渊法师（塔防）	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Abyss_Water_01	1014,4001,4122	scout01		50004008											1	1		22010301	102		20103		2	0
21030102	水丘丘萨满（塔防）	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01_Remote	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.5	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Water_01	4001,4122	scout01		50004009											1			21030101	102		10301		1	0
21030202	草丘丘萨满（塔防）	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01_Remote	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.5	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Grass_01	4001,4122	scout01		50004010											1			21030201	102		10302		1	0
21030302	风丘丘萨满（塔防）	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01_Remote	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.5	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Wind_01	4001,4122	scout01		50004014											1			21030301	102		10303		1	0
21030403	岩丘丘萨满（塔防）	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01_Remote	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Rock_01	4001,4122	scout01		50004029											1			21030401	102		10304		1	0
21030502	冰丘丘萨满（塔防）	ART/Char/Monster/Monster_Shaman_Ice_01/Monster_Shaman_Ice_01	ART/Char/Monster/Monster_Shaman_Ice_01/Monster_Shaman_Ice_01_Remote	ART/Char/Monster/Monster_Shaman_Ice_01/Monster_Shaman_Ice_01	ART/Char/Monster/Monster_Shaman_Ice_01/Monster_Shaman_Ice_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Ice_01	4001,4122	scout01		50004049											1			21030401	102		10305		1	0
24010102	遗迹守卫（塔防）	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01_Remote	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01_Remote	4001	95.088	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.7	0	1	耕地型	1		ConfigMonster_Defender_None_01	4001,4122	scout01													1	1		24010101	102		40101	1	4	0
24010202	遗迹猎者（塔防）	ART/Char/Monster/Monster_Formathr_None/Monster_Formathr_None	ART/Char/Monster/Monster_Formathr_None/Monster_Formathr_None_Remote	ART/Char/Monster/Monster_Formathr_None/Monster_Formathr_None	ART/Char/Monster/Monster_Formathr_None/Monster_Formathr_None_Remote	4001	54.336	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		1		ConfigMonster_Formathr_None	4001,4122	scout01													1	1		24010101	102		40102	1	4	0
24010302	遗迹重机（塔防）	ART/Char/Monster/Monster_Konungmathr_None/Monster_Konungmathr_None	ART/Char/Monster/Monster_Konungmathr_None/Monster_Konungmathr_None_Remote	ART/Char/Monster/Monster_Konungmathr_None/Monster_Konungmathr_None	ART/Char/Monster/Monster_Konungmathr_None/Monster_Konungmathr_None_Remote	4001	122.256	87.92	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.7	0	1		1		ConfigMonster_Konungmathr_None	4001,4122	scout01													1	1		24010101	102		40103	1	5	0
28020304	「大雪猪王」	ART/Char/Animal/Monster/Animal_Boar_03/Animal_Boar_03	ART/Char/Animal/Monster/Animal_Boar_03/Animal_Boar_03_Remote	ART/Char/Animal/Monster/Animal_Boar_03/Animal_Boar_03	ART/Char/Animal/Monster/Animal_Boar_03/Animal_Boar_03_Remote	4001	149.424	62.8	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.3	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.5	0	1		1		ConfigAnimal_Boar_03		sentry02					22010050	75	22010050	50	22010050	25	22003100			1	雨,雷雨,雪	28020301	1		28020304	1	3	1
28020301	野林猪	ART/Char/Animal/Monster/Animal_Boar_01/Animal_Boar_01	ART/Char/Animal/Monster/Animal_Boar_01/Animal_Boar_01_Remote	ART/Char/Animal/Monster/Animal_Boar_01/Animal_Boar_01	ART/Char/Animal/Monster/Animal_Boar_01/Animal_Boar_01_Remote	4001	2.7168	12.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Boar_01		sentry02					0	0	0	0	0	0	22000100				雨,雷雨,雪	28020301	1		28020301			0
28020303	雪猪	ART/Char/Animal/Monster/Animal_Boar_02/Animal_Boar_02	ART/Char/Animal/Monster/Animal_Boar_02/Animal_Boar_02_Remote	ART/Char/Animal/Monster/Animal_Boar_02/Animal_Boar_02	ART/Char/Animal/Monster/Animal_Boar_02/Animal_Boar_02_Remote	4001	2.7168	12.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Boar_02		sentry02					0	0	0	0	0	0	22003000				雨,雷雨,雪	28020301	1		28020303			0
28020305	冰冻雪猪	ART/Char/Animal/Monster/Animal_Boar_04/Animal_Boar_04	ART/Char/Animal/Monster/Animal_Boar_04/Animal_Boar_04_Remote	ART/Char/Animal/Monster/Animal_Boar_04/Animal_Boar_04	ART/Char/Animal/Monster/Animal_Boar_04/Animal_Boar_04_Remote	4001	2.7168	12.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Boar_04		sentry02					0	0	0	0	0	0	22003000				雨,雷雨,雪	28020301	1		28020303			0
28010101	黄金蟹	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_01	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_01_Remote	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_01	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	3		0		ConfigAnimal_Crab_01		sentry02					0	0	0	0	0	0	0		5		雪	28010101	1		28010101			0
28010102	太阳蟹	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_02	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_02_Remote	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_01	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_02_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	3		0		ConfigAnimal_Crab_01		sentry02					0	0	0	0	0	0	0		5		雪	28010102	1		28010102			0
28010103	海蓝蟹	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_03	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_03_Remote	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_01	ART/Char/Animal/Monster/Animal_Crab_01/Animal_Crab_01_03_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	3		0		ConfigAnimal_Crab_01		sentry02					0	0	0	0	0	0	0		5		雪	28010103	1		28010103			0
28020101	雪狐	ART/Char/Animal/Monster/Animal_Fox_01/Animal_Fox_01_01	ART/Char/Animal/Monster/Animal_Fox_01/Animal_Fox_01_01_Remote	ART/Char/Animal/Monster/Animal_Fox_01/Animal_Fox_01_01	ART/Char/Animal/Monster/Animal_Fox_01/Animal_Fox_01_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Fox_01		playing					0	0	0	0	0	0	22000100		4		雨,雷雨,雪	28020101	1		28020101			0
28020102	红狐	ART/Char/Animal/Monster/Animal_Fox_01/Animal_Fox_01_02	ART/Char/Animal/Monster/Animal_Fox_01/Animal_Fox_01_02_Remote	ART/Char/Animal/Monster/Animal_Fox_01/Animal_Fox_01_01	ART/Char/Animal/Monster/Animal_Fox_01/Animal_Fox_01_02_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Fox_01		playing					0	0	0	0	0	0	22000100		4		雨,雷雨,雪	28020102	1		28020102			0
28020103	送礼雪狐	ART/Char/Animal/Monster/Animal_Fox_02/Animal_Fox_02	ART/Char/Animal/Monster/Animal_Fox_02/Animal_Fox_02_Remote	ART/Char/Animal/Monster/Animal_Fox_02/Animal_Fox_02	ART/Char/Animal/Monster/Animal_Fox_02/Animal_Fox_02_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Fox_02		playing					0	0	0	0	0	0	22000100		4		雨,雷雨,雪	28020102	1		28010101			0
28020104	送大礼雪狐	ART/Char/Animal/Monster/Animal_Fox_02/Animal_Fox_02_02	ART/Char/Animal/Monster/Animal_Fox_02/Animal_Fox_02_02_Remote	ART/Char/Animal/Monster/Animal_Fox_02/Animal_Fox_02_02	ART/Char/Animal/Monster/Animal_Fox_02/Animal_Fox_02_02_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Fox_03		playing					0	0	0	0	0	0	22000100		4		雨,雷雨,雪	28020102	1		28010101			0
28020201	松鼠	ART/Char/Animal/Monster/Animal_Squirrel_01/Animal_Squirrel_01	ART/Char/Animal/Monster/Animal_Squirrel_01/Animal_Squirrel_01_Remote	ART/Char/Animal/Monster/Animal_Squirrel_01/Animal_Squirrel_01	ART/Char/Animal/Monster/Animal_Squirrel_01/Animal_Squirrel_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Squirrel_01		playing					0	0	0	0	0	0	22000000		4		雨,雷雨,雪	28020201	1		28020201			0
28030101	蓝翎鹭	ART/Char/Animal/Monster/Animal_Crane_01/Animal_Crane_01	ART/Char/Animal/Monster/Animal_Crane_01/Animal_Crane_01_Remote	ART/Char/Animal/Monster/Animal_Crane_01/Animal_Crane_01	ART/Char/Animal/Monster/Animal_Crane_01/Animal_Crane_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1		0		ConfigAnimal_Crane_01		playing					0	0	0	0	0	0	22001100				雨,雷雨,雪	28030101	1		28030101			0
28030201	茶羽鹰	ART/Char/Animal/Monster/Animal_Falcon_01/Animal_Falcon_01_01	ART/Char/Animal/Monster/Animal_Falcon_01/Animal_Falcon_01_01_Remote	ART/Char/Animal/Monster/Animal_Falcon_01/Animal_Falcon_01	ART/Char/Animal/Monster/Animal_Falcon_01/Animal_Falcon_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1	黄	0		ConfigAnimal_Falcon_01		playing					0	0	0	0	0	0	22001100		1		雨,雷雨,雪	28030101	1		28030201			0
28030202	棕翎鹰	ART/Char/Animal/Monster/Animal_Falcon_01/Animal_Falcon_01_02	ART/Char/Animal/Monster/Animal_Falcon_01/Animal_Falcon_01_02_Remote	ART/Char/Animal/Monster/Animal_Falcon_01/Animal_Falcon_01	ART/Char/Animal/Monster/Animal_Falcon_01/Animal_Falcon_01_Remote	4001	0.14	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4	2	7	12	0	0	0	1	灰	0		ConfigAnimal_Falcon_01		playing					0	0	0	0	0	0	22001100		1		雨,雷雨,雪	28030101	1		28030202			0
